	SK_ID_CURR	TARGET
141	101064	0.07281106654750832
142	101079	0.07948754488696329
143	101087	0.08834801209149978
144	101090	0.06424746086440272
145	101092	0.09062466161434943
146	101097	0.09630861490977712
147	101099	0.055576930520801475
148	101107	0.0894892529233684
149	101118	0.09101263913059848
150	101125	0.09791544727678902
151	101126	0.08149108478468305
152	101128	0.09538579307817163
153	101136	0.1299700896699042
154	101140	0.10720188790181291
155	101149	0.07461143447731632
156	101160	0.08020977113151724
157	101169	0.11390470408143116
158	101181	0.07426691984170439
159	101186	0.05765661341740579
160	101190	0.09935317534686075
161	101193	0.11827633062849448
162	101194	0.08977073088165735
163	101198	0.09753728988346816
164	101200	0.07655872406535712
165	101204	0.09941226420334154
166	101211	0.08185972107005533
167	101213	0.0838107617308955
168	101223	0.07259101388072683
169	101225	0.09344779613202275
170	101237	0.07531944108282407
171	101243	0.07945522275754172
172	101244	0.10902938959099727
173	101258	0.06844657332981628
174	101259	0.15467265681652972
175	101268	0.10278010414570832
176	101269	0.06505812947658034
177	101271	0.1122744301962909
178	101279	0.07017851485663784
179	101281	0.08675545030959664
180	101287	0.07470331555638916
181	101292	0.09197170296561245
182	101294	0.07760337849291882
183	101296	0.0664876760110272
184	101297	0.08110229421754483
185	101299	0.06148473392716912
186	101301	0.0760256022284799
187	101305	0.07619891274800916
188	101308	0.068273676380081
189	101318	0.05586963792807132
190	101327	0.11159211858804324
191	101329	0.10362561142012632
192	101332	0.06396691855061877
193	101337	0.09168784393150166
194	101343	0.06388734144858885
195	101345	0.08158181306324622
196	101346	0.08891070555660709
197	101353	0.053288496190473905
198	101354	0.11075568545317833
199	101355	0.09436582916170352
200	101356	0.05658809081128681
201	101362	0.11095251812528797
202	101363	0.12558045767131004
203	101365	0.07995412028656314
204	101366	0.09505243984275778
205	101367	0.12163139249713469
206	101368	0.055688458735560796
207	101374	0.12436709999028168
208	101380	0.06018063163657515
209	101383	0.06512768652959441
210	101398	0.05287841078254091
211	101399	0.13350063675648993
212	101401	0.09513324466099017
213	101412	0.10100610108262877
214	101426	0.10497692887101154
215	101427	0.1424398212995131
216	101428	0.1016103678756798
217	101429	0.09574422878772056
218	101434	0.06867664445817599
219	101440	0.09161461578235235
220	101448	0.09507097994165097
221	101449	0.07985483516461525
222	101465	0.07580329546110769
223	101467	0.06605088216865987
224	101472	0.14702855123881356
225	101478	0.08041520275221406
226	101497	0.08472821055468172
227	101504	0.06458279545356031
228	101547	0.08596212803680243
229	101548	0.10034209614320334
230	101555	0.07559559617145487
231	101570	0.0925319154157202
232	101572	0.07042053809183191
233	101578	0.07814501045221228
234	101580	0.10305693443213693
235	101588	0.09972454611604346
236	101602	0.07756004858257438
237	101610	0.10215052768655773
238	101614	0.11711226463466284
239	101616	0.09655276252154932
240	101643	0.09230293852022367
241	101644	0.09720392170050232
242	101649	0.0867629555147062
243	101650	0.10121278569942456
244	101665	0.06121208602950387
245	101667	0.12991626904580755
246	101669	0.05752444682155495
247	101674	0.13380930525746484
248	101675	0.08503792386196955
249	101678	0.10503892932241558
250	101682	0.0802061787306226
251	101686	0.09367536577004756
252	101697	0.12863071227046483
253	101700	0.09284068551754204
254	101711	0.06729681832219997
255	101714	0.05080583009048293
256	101715	0.10639287177796632
257	101728	0.09453383029893195
258	101732	0.07167396091589551
259	101757	0.08982194032625482
260	101758	0.10216048712893754
261	101759	0.10332324690632305
262	101762	0.05048136047730656
263	101764	0.07314549836923198
264	101780	0.11629200847582535
265	101784	0.08773853384263819
266	101789	0.07161647984658746
267	101816	0.08203210607908944
268	101819	0.058869875027922305
269	101827	0.043593853829173176
270	101863	0.08320482834211256
271	101867	0.1018871885952001
272	101870	0.0728624283350113
273	101873	0.10268604174661375
274	101878	0.09462086584786153
275	101879	0.05546307945088573
276	101880	0.0713592734216367
277	101887	0.11010805266856644
278	101897	0.0629736773277348
279	101901	0.0636949067114677
280	101903	0.14907371182307705
281	101920	0.06964216995217978
282	101921	0.08281902673072326
283	101922	0.08006943430910897
284	101961	0.15337247773757165
285	101962	0.07878041035563643
286	101971	0.07272347554030871
287	101976	0.12299255800478094
288	102002	0.10054223416461312
289	102005	0.06705013429491678
290	102007	0.1386444095378664
291	102017	0.07006540443475141
292	102019	0.12015533381888302
293	102029	0.06012231840505366
294	102051	0.09234295413187475
295	102052	0.06667859444747684
296	102054	0.07920550658542938
297	102062	0.11321924394802758
298	102067	0.09825711941359681
299	102068	0.09283717091132337
300	102070	0.07130340786088031
301	102090	0.07484996375322953
302	102092	0.1401782047189748
303	102099	0.12889439021967133
304	102100	0.05201389976919826
305	102112	0.10151791313697538
306	102113	0.09838669651406531
307	102122	0.1011230357430954
308	102123	0.07397730517884855
309	102125	0.06822189077905914
310	102126	0.10590494527851188
311	102146	0.09404676606589989
312	102147	0.10294706273733621
313	102151	0.08574681587977298
314	102158	0.09187845223682264
315	102159	0.07514741019237356
316	102162	0.07082110363200615
317	102165	0.0801029489607846
318	102166	0.09979674492993537
319	102174	0.06659580134981054
320	102193	0.13331349644400062
321	102198	0.0860443262992477
322	102205	0.1036463386482968
323	102206	0.09662809482927057
324	102218	0.08892408760433275
325	102221	0.09469234158585929
326	102230	0.08575296855530566
327	102238	0.08722923198438243
328	102248	0.06409424485663008
329	102252	0.10357999673137627
330	102259	0.06481367780762817
331	102262	0.10012588698830027
332	102273	0.06953038498327588
333	102286	0.089255989323411
334	102293	0.08093516324070157
335	102294	0.058863480450259645
336	102296	0.07196763029236199
337	102298	0.1058144921306222
338	102303	0.0745791766398707
339	102309	0.09191833722641271
340	102315	0.06724843778373063
341	102340	0.07589076281374926
342	102342	0.06710907415946897
343	102344	0.08387907881595283
344	102346	0.10969706992908876
345	102347	0.06419453864254057
346	102374	0.1073553288010371
347	102380	0.10326215115721248
348	102387	0.08228529530639583
349	102393	0.07553438874482128
350	102403	0.08231505385554368
351	102413	0.08862534118816191
352	102414	0.06629842254423358
353	102415	0.07874218371574397
354	102416	0.08309056887067129
355	102439	0.08874468927614815
356	102441	0.08318652117261259
357	102443	0.07745840012926727
358	102444	0.10017198835127389
359	102445	0.14366751627426247
360	102448	0.07040242549428467
361	102449	0.09109741911073865
362	102450	0.13216269050662396
363	102456	0.07400147094336007
364	102458	0.09463949066110688
365	102459	0.07763219766481393
366	102465	0.05314764465678002
367	102470	0.1292354838597175
368	102471	0.06270719926269441
369	102475	0.1155132403447082
370	102476	0.10815820084297435
371	102506	0.06986707951159
372	102509	0.06859547596517536
373	102519	0.08168676521977246
374	102522	0.07301512264180209
375	102545	0.07053881706486768
376	102549	0.12093648138350026
377	102562	0.06685411799976897
378	102563	0.07905049899406331
379	102568	0.10156963545310094
380	102582	0.11159291341848965
381	102592	0.05686062375795129
382	102597	0.08191071932165107
383	102605	0.09837308469011895
384	102614	0.09193756651100865
385	102617	0.09320864275921693
386	102634	0.06432513984439818
387	102652	0.06269731907994595
388	102655	0.04587062609025402
389	102671	0.05739002449323189
390	102694	0.0775716659807805
391	102701	0.10109617315132308
392	102703	0.04887155445697046
393	102704	0.06735760672310964
394	102713	0.04204213040876192
395	102720	0.09054253977584856
396	102731	0.07238134215165455
397	102733	0.07557188764964463
398	102749	0.10596505968008481
399	102755	0.06906000134330216
400	102763	0.07815647659757616
401	102770	0.10500038366380465
402	102772	0.09236972251350986
403	102799	0.09172864226445374
404	102838	0.08503616742356476
405	102854	0.07707068581097207
406	102862	0.12097025758538284
407	102863	0.0906121045927248
408	102867	0.07041831683598865
409	102868	0.06861251151597467
410	102878	0.08837566201992873
411	102887	0.08725919247497993
412	102898	0.10778025555043903
413	102904	0.08165214735146385
414	102912	0.12852999121541275
415	102919	0.06277572838257997
416	102927	0.0742535856148706
417	102932	0.095638329641685
418	102933	0.13680917652735725
419	102935	0.05625200297585914
420	102958	0.09806509758629964
421	102969	0.0954380340900743
422	102971	0.07393994087811004
423	102975	0.0666163736914582
424	102979	0.10170182295754425
425	102982	0.059479028554603006
426	102987	0.1217222726687551
427	102989	0.08299039368514917
428	102995	0.08627741129351699
429	102996	0.08698854034685688
430	103000	0.05648469594127512
431	103001	0.10488469353816787
432	103004	0.07966773138365268
433	103010	0.08303654484713903
434	103025	0.10538782255491014
435	103029	0.09933472654839277
436	103046	0.09331081923008795
437	103056	0.07875377260423864
438	103062	0.07845739932073509
439	103078	0.10320293369113705
440	103083	0.059005442053030606
441	103092	0.08799975185786525
442	103096	0.0821600231585305
443	103097	0.11794269846572647
444	103102	0.12652721054297864
445	103112	0.08908045982423422
446	103132	0.057079594762277135
447	103144	0.08594249935324923
448	103145	0.0805369562799385
449	103146	0.06767767010577071
450	103147	0.10786574784611581
451	103158	0.07723811606545641
452	103171	0.1103869249784449
453	103173	0.06148934095306708
454	103184	0.09293619982012277
455	103195	0.0982054658920841
456	103196	0.06069598465671533
457	103206	0.0746020439924727
458	103230	0.08525095678251482
459	103231	0.10639885569016633
460	103232	0.09087318337429376
461	103239	0.12440733786643463
462	103240	0.08272354456614261
463	103243	0.0683723333233967
464	103252	0.09779028315083085
465	103258	0.07610042948663565
466	103259	0.09988203197754311
467	103279	0.07055949117307167
468	103280	0.052791034722650954
469	103286	0.08335814207610073
470	103287	0.12284864936840707
471	103290	0.08897866311091335
472	103298	0.09136590008954643
473	103315	0.04880502883128639
474	103319	0.07657615270066791
475	103334	0.11258192678540528
476	103336	0.11380177509928902
477	103345	0.08683937812665755
478	103368	0.07651773992923
479	103371	0.10512056085607534
480	103377	0.07156047896113626
481	103398	0.061030380182344315
482	103404	0.06060078251822249
483	103408	0.107116002005623
484	103410	0.07632923645816679
485	103418	0.0729923859487318
486	103420	0.11458063446604846
487	103432	0.10313850288148362
488	103433	0.0703151997195563
489	103436	0.06415979976569834
490	103440	0.08347147994376028
491	103453	0.07787948970407375
492	103459	0.10507843759505518
493	103460	0.08075649570098224
494	103461	0.06319909512677967
495	103462	0.09080286327859785
496	103473	0.0953932942068553
497	103474	0.05223652736725934
498	103475	0.11299178373735042
499	103478	0.10908586197254029
500	103480	0.09614080346166305
501	103484	0.06356780252429733
502	103494	0.08938659766305618
503	103513	0.10656823832207354
504	103515	0.0855900162811142
505	103516	0.15422863804152226
506	103525	0.11023415789464495
507	103541	0.11544821514941118
508	103544	0.07122241938646531
509	103562	0.11673277301520649
510	103570	0.15690564267007545
511	103572	0.12440957240106487
512	103574	0.06861542260789354
513	103575	0.092513715183382
514	103591	0.10718454684711338
515	103594	0.07173138429235354
516	103609	0.06432927817921862
517	103613	0.0670754334969801
518	103614	0.08026931291406682
519	103615	0.060698737440357135
520	103624	0.11000882917767157
521	103625	0.12988080140583236
522	103628	0.13530423145256687
523	103629	0.06671769776560517
524	103647	0.07706363277553813
525	103648	0.09358891730621662
526	103651	0.07345845063736127
527	103658	0.05722385451087233
528	103668	0.07642261448224041
529	103669	0.07598267852534313
530	103676	0.07994357890620528
531	103682	0.07661131358719937
532	103683	0.05857565224304803
533	103689	0.0664799488929932
534	103725	0.049258418226811145
535	103733	0.09702616176990712
536	103744	0.04959806271879671
537	103762	0.10262664252751873
538	103771	0.12390605536406138
539	103773	0.06265341336743645
540	103783	0.10403710857334525
541	103784	0.09776802761923993
542	103808	0.06520887955209179
543	103812	0.06779023981277159
544	103813	0.08744953220299419
545	103814	0.08778164244827502
546	103818	0.1346745722133066
547	103824	0.0840304174341614
548	103828	0.05347967398743748
549	103830	0.08511202061840463
550	103840	0.06364332093000898
551	103842	0.11042602303530603
552	103847	0.11666174294735815
553	103848	0.09418057124195664
554	103851	0.05789985316157958
555	103854	0.11547290940271722
556	103857	0.18227333995050995
557	103861	0.0575658343312746
558	103862	0.08375629402969478
559	103865	0.09576757700958795
560	103870	0.05268599048683395
561	103876	0.09632174234140076
562	103891	0.14338105911824187
563	103908	0.06776208315518206
564	103914	0.08459939667079198
565	103918	0.09526979427418572
566	103940	0.1003589933903516
567	103963	0.1280644123444521
568	103966	0.0991593933570562
569	103971	0.11928571641941518
570	103980	0.1100364288710579
571	103984	0.07805671593003752
572	103985	0.0856300607144437
573	103998	0.1256016806926636
574	104019	0.07636631109198055
575	104026	0.08856929507539285
576	104035	0.12295061117902663
577	104044	0.07587071838813846
578	104045	0.08465950865816946
579	104047	0.11229702688270352
580	104051	0.06430653638027688
581	104058	0.0777638984951173
582	104063	0.06847183204695109
583	104066	0.09122415409788308
584	104087	0.05066721311310357
585	104089	0.07548622320254224
586	104095	0.07992349362604771
587	104098	0.11483493870933495
588	104104	0.05592033803218901
589	104110	0.08900968967053624
590	104120	0.08351130154768746
591	104122	0.05833699340471941
592	104131	0.08344612054473648
593	104132	0.09225615770565467
594	104135	0.0570723101941925
595	104136	0.0836459838903634
596	104149	0.07332140189366833
597	104150	0.08382072077399341
598	104156	0.09115031900526406
599	104165	0.09033527162878836
600	104175	0.07565751716522166
601	104179	0.10432017042586485
602	104184	0.09271183714331914
603	104206	0.06513997495390439
604	104216	0.10255926323950659
605	104230	0.1488227093702822
606	104257	0.05776960449468234
607	104272	0.0518674165430155
608	104273	0.08839617141132557
609	104278	0.05021694380887428
610	104294	0.10126299303424839
611	104295	0.07453535163995365
612	104297	0.06541561319671613
613	104298	0.09520460937603233
614	104308	0.09998227053759147
615	104318	0.08068150612706314
616	104319	0.06235206187061284
617	104320	0.10474320662080548
618	104327	0.09970423353083263
619	104334	0.08807496458789933
620	104344	0.10563502203851188
621	104350	0.06754505803020137
622	104351	0.09696731541398555
623	104354	0.10624216661204333
624	104369	0.13104984137415263
625	104376	0.08847346396895331
626	104381	0.08393802331931675
627	104384	0.09614919517348595
628	104391	0.056020993797542926
629	104394	0.09186702407480758
630	104398	0.11934216052482605
631	104402	0.07423324217360425
632	104408	0.08719792787775527
633	104409	0.05272476508603315
634	104410	0.1241764252063754
635	104412	0.07973492543252549
636	104417	0.11513535455105743
637	104424	0.08870535692100338
638	104426	0.06591503648475484
639	104435	0.08362121315050726
640	104445	0.07050149201434322
641	104458	0.05781991952915423
642	104460	0.08608319162766814
643	104466	0.0753611243965816
644	104472	0.1043164486590203
645	104473	0.11572844978323538
646	104479	0.05410581439178628
647	104480	0.07741381637962404
648	104482	0.11624642538481189
649	104499	0.05645137770438641
650	104501	0.05135378075433415
651	104502	0.06879836096651595
652	104506	0.08700775469676986
653	104510	0.06068264537919035
654	104512	0.056249987444702804
655	104520	0.13144397207928504
656	104528	0.10348180162753488
657	104529	0.09461993167586284
658	104541	0.10050862277199149
659	104578	0.05945199074044323
660	104584	0.08378327754365952
661	104588	0.10384316608879403
662	104602	0.07420352145090457
663	104610	0.05940026637588381
664	104611	0.08971097423014451
665	104618	0.11594369601343542
666	104620	0.07844529174983723
667	104622	0.0560656562749536
668	104624	0.07032202377544751
669	104625	0.09627192228702909
670	104634	0.126634325107437
671	104639	0.10188528206399894
672	104646	0.07770598673695929
673	104647	0.06616403208276177
674	104652	0.053903604471160195
675	104670	0.08741624571949502
676	104677	0.07279991210527212
677	104685	0.11926909188761818
678	104691	0.09486966793659296
679	104696	0.07792446176349206
680	104699	0.06101776958488727
681	104712	0.11439898405845736
682	104714	0.07852127577233219
683	104717	0.08053039623971774
684	104718	0.07659571220881624
685	104740	0.06688902370778897
686	104741	0.09707262072540446
687	104743	0.04421877495621362
688	104744	0.09241249637522041
689	104747	0.10217567241016608
690	104767	0.0841423046071495
691	104772	0.2017240542362058
692	104776	0.13034617644080823
693	104779	0.06500025796348002
694	104814	0.08373053918317157
695	104815	0.07743328926090372
696	104830	0.09691718729186764
697	104831	0.12038151706010179
698	104833	0.11174240654676358
699	104839	0.07348599383960595
700	104840	0.09104519275250633
701	104860	0.08351543163612199
702	104861	0.06017891960966313
703	104866	0.08539669135607775
704	104870	0.07071049287443298
705	104877	0.09383968426794762
706	104878	0.05777341566949228
707	104879	0.0753097402704499
708	104880	0.08997681511888299
709	104899	0.08153202602533272
710	104906	0.05663478233884957
711	104907	0.11301926812793629
712	104913	0.09220400361918307
713	104916	0.11437898406124757
714	104921	0.09454126870023749
715	104930	0.07543453541419018
716	104931	0.09350301223255109
717	104936	0.09999301435107036
718	104937	0.07660072706931795
719	104942	0.07928592607243942
720	104943	0.07580628104298327
721	104969	0.1049483307550431
722	104972	0.14101467973196827
723	104988	0.09128301186108694
724	105013	0.10315126896154199
725	105015	0.08948053007220232
726	105019	0.06987000671430484
727	105027	0.09566056378963252
728	105030	0.1019529712431569
729	105035	0.1587182927388857
730	105041	0.06461983377298458
731	105051	0.13650908528750272
732	105056	0.0733182004517855
733	105067	0.1697472827806338
734	105071	0.09820838729424185
735	105072	0.06203957327037213
736	105074	0.1342624112154261
737	105091	0.10681060576022959
738	105101	0.07203601186392239
739	105103	0.0861619656067182
740	105134	0.09403030383268299
741	105139	0.08734981188001832
742	105142	0.13559857787031426
743	105146	0.08273364314963158
744	105163	0.08007765810178094
745	105168	0.10715726261756872
746	105172	0.05486679464664445
747	105176	0.1275500838344891
748	105195	0.08396481420500909
749	105196	0.1269735645984136
750	105197	0.05942782808002953
751	105203	0.08539380746088329
752	105223	0.08201102666774013
753	105227	0.09146940549760406
754	105228	0.05984710491185461
755	105230	0.114965580981892
756	105231	0.13917400374710803
757	105239	0.07783078234996714
758	105242	0.1141685709599105
759	105244	0.08753985007555395
760	105245	0.10862403103417217
761	105248	0.049740885495982774
762	105249	0.07623275231008748
763	105266	0.1253921377083579
764	105271	0.1319945495899067
765	105276	0.10180600905802377
766	105282	0.10059487214503421
767	105292	0.0855792406773826
768	105297	0.04666759780287155
769	105332	0.11391535205638209
770	105333	0.0760586859233058
771	105343	0.060446630012562536
772	105344	0.0553522170809796
773	105345	0.09913785774355313
774	105357	0.08627834094547185
775	105359	0.08575159228072436
776	105366	0.07251396722966222
777	105367	0.10104554056947194
778	105370	0.045751561411837664
779	105377	0.08666575893146776
780	105390	0.09142160514346373
781	105399	0.06556496350710904
782	105403	0.07635573885177292
783	105404	0.08247134780031902
784	105414	0.06592803610922658
785	105417	0.08233468828176725
786	105425	0.12004448938241397
787	105452	0.06525497628164283
788	105454	0.11171473617612931
789	105456	0.12327950420464495
790	105470	0.09096268421485032
791	105471	0.05328982585678403
792	105483	0.08522662887124408
793	105493	0.10583365777124117
794	105508	0.12078599539770608
795	105514	0.09840546689293832
796	105515	0.053811599045787195
797	105528	0.12804908026955839
798	105529	0.06647661278286297
799	105531	0.06442991304896309
800	105532	0.06926298814460526
801	105558	0.05456050389574698
802	105574	0.08399255431895551
803	105578	0.05617660233962125
804	105584	0.14118344354088835
805	105595	0.10097668886931974
806	105617	0.10381546694742967
807	105618	0.07845039832284745
808	105621	0.07281311642292772
809	105625	0.07074428122877474
810	105629	0.07962781751537228
811	105630	0.059584219904637976
812	105634	0.06803731948045527
813	105635	0.09318936777943329
814	105641	0.0826807558943817
815	105647	0.10991970767805627
816	105648	0.07801208825680289
817	105655	0.06773711360323896
818	105657	0.06265297055945174
819	105672	0.11395638975907751
820	105678	0.08858957616440377
821	105682	0.07419048591469728
822	105691	0.08938126104911712
823	105692	0.07815592799767283
824	105706	0.1135451063148936
825	105712	0.11014261073306919
826	105720	0.08609168154967509
827	105734	0.07138207687948177
828	105735	0.08649843635079481
829	105736	0.08870745767760325
830	105737	0.050995500329430635
831	105738	0.12298011517694944
832	105740	0.11914378105164734
833	105744	0.06718995450420467
834	105747	0.10807762669099114
835	105749	0.10049840832367261
836	105754	0.08661179282053011
837	105758	0.06705102601919773
838	105760	0.07382320279671854
839	105767	0.08456968499708303
840	105784	0.11622767159334212
841	105791	0.08602549880579767
842	105802	0.0820711714172883
843	105807	0.11857040402951854
844	105809	0.07322734235919051
845	105816	0.08233541187279149
846	105817	0.055121791192697854
847	105824	0.11023193750876183
848	105832	0.10015314574626441
849	105856	0.08200841603380944
850	105865	0.0737950071496331
851	105899	0.07042229596698547
852	105906	0.0464145358230912
853	105916	0.08530204759076948
854	105923	0.09695723490178314
855	105937	0.09699243891912769
856	105965	0.06235664248017733
857	105966	0.0836382325606858
858	105968	0.07033232648825166
859	105973	0.07554405519612993
860	105976	0.10056929699514608
861	105978	0.06180847394855833
862	105979	0.06772288208843379
863	105991	0.09600992782402758
864	105998	0.0767249233690263
865	105999	0.08843819724953755
866	106000	0.09615623252490699
867	106001	0.08920085504418068
868	106010	0.07740358289119938
869	106011	0.09811420791303503
870	106013	0.10549181877180337
871	106015	0.08514080014237801
872	106026	0.0637053632611009
873	106032	0.06677693262750586
874	106035	0.0850764505288571
875	106040	0.078148596039737
876	106041	0.11965255742050349
877	106044	0.05153359970373679
878	106053	0.0972748585476147
879	106054	0.06112564267893584
880	106065	0.11305478043288858
881	106081	0.0669701356840081
882	106083	0.08870420878872787
883	106087	0.08911772501462063
884	106090	0.08799467859327706
885	106101	0.0479733286184347
886	106102	0.11569091159744524
887	106109	0.07572657780949149
888	106116	0.06139171560260994
889	106150	0.06335731963217393
890	106155	0.17758099345628428
891	106166	0.08934978984374504
892	106176	0.08051906824605512
893	106189	0.06450313426368516
894	106199	0.1100342330149716
895	106205	0.09983794891491543
896	106206	0.08656646309225975
897	106211	0.08243374201902577
898	106214	0.059168168947045074
899	106216	0.06932240075838043
900	106217	0.09423191826656076
901	106225	0.07457287650560107
902	106249	0.06297976570491114
903	106256	0.08277321531442516
904	106258	0.07043985266527215
905	106261	0.08721819404700976
906	106262	0.10408914096870725
907	106264	0.049339797070726214
908	106271	0.08791651522591938
909	106276	0.08035022168076052
910	106277	0.08587972191710964
911	106286	0.10152777493919911
912	106293	0.05976581024161029
913	106295	0.07276223958207485
914	106296	0.0895310792470224
915	106297	0.11572198134518931
916	106298	0.08335144510471511
917	106311	0.06467388009766956
918	106314	0.11501428851082694
919	106320	0.10288281301004472
920	106334	0.09204820091208228
921	106346	0.07201158969886434
922	106347	0.06998700452043444
923	106349	0.08208645494660295
924	106354	0.0965351000852246
925	106360	0.0626813843017098
926	106373	0.07468206440248024
927	106377	0.06944073952957451
928	106386	0.10220191748872534
929	106387	0.09999236252209996
930	106391	0.05283947276343894
931	106401	0.1196492104155509
932	106411	0.11563254274509556
933	106413	0.1147950653145776
934	106426	0.09222863692243742
935	106427	0.06381223860855767
936	106428	0.11704647606120255
937	106434	0.09784293344078379
938	106438	0.08437858697991504
939	106440	0.09808872956307656
940	106441	0.05999742985523146
941	106452	0.11564310885177705
942	106453	0.08228040173373215
943	106454	0.09841080749105834
944	106457	0.08553358837877865
945	106484	0.0682574315753275
946	106488	0.14490819994240195
947	106491	0.08296017875775807
948	106514	0.08076365994797045
949	106527	0.08083522614487075
950	106528	0.07063593815608385
951	106529	0.057729726944541475
952	106534	0.11804525738311182
953	106550	0.10281185914910977
954	106577	0.07908309378496142
955	106585	0.1291024950734594
956	106590	0.06444213815647744
957	106607	0.07631480730891227
958	106610	0.10054074471170225
959	106611	0.0878540827516972
960	106612	0.12664162869317686
961	106624	0.058869981084011265
962	106631	0.061504171689236976
963	106647	0.16180170248178197
964	106660	0.11232191301797163
965	106674	0.09105997696216035
966	106687	0.06664876551491997
967	106712	0.10038392136094501
968	106713	0.08572623971875742
969	106717	0.06731921405216013
970	106720	0.0885632956781343
971	106721	0.0871894684122704
972	106724	0.0746676946514418
973	106735	0.09585460001398242
974	106739	0.09066140753037276
975	106740	0.08000812329345626
976	106754	0.06514636847717829
977	106760	0.1618175552066715
978	106761	0.09549859172425854
979	106784	0.11222130641930012
980	106787	0.08496014692818651
981	106797	0.06460733883021601
982	106798	0.07440387476485288
983	106802	0.11831792906740157
984	106803	0.09400321931789904
985	106804	0.14202950223787011
986	106805	0.07173605479917881
987	106810	0.11332914945144217
988	106812	0.09258428479891098
989	106813	0.06718242753187992
990	106817	0.06516306051157883
991	106822	0.11324141297005978
992	106823	0.0857930836025284
993	106827	0.05799140328967203
994	106841	0.07215771165045208
995	106851	0.09511706389460119
996	106852	0.09543169668499762
997	106853	0.1429291947423165
